vector,alpha,layer,country,translated,subtask,local_ans_steer,local_ans_no_steer,local_ans_hinted
per-culture (en),1,23,Russia,False,culturedistil,0.6835443037974683,0.4430379746835443,0.8860759493670886
per-culture (en),1,23,Russia,False,names,0.782608695652174,0.5797101449275363,0.9347826086956522
per-culture (en),1,23,Russia,True,cities,0.7257142857142858,0.38285714285714284,1.0
per-culture (en),1,23,Russia,True,culturebench,0.7261904761904762,0.6666666666666666,0.7380952380952381
per-culture (en),1,23,Russia,True,culturedistil,0.7215189873417721,0.6455696202531646,0.8164556962025317
per-culture (en),1,23,Russia,True,names,0.572463768115942,0.5072463768115942,0.8768115942028986
per-culture (en),1,23,Turkey,False,cities,0.6571428571428571,0.42857142857142855,1.0
per-culture (en),1,23,Turkey,False,culturebench,0.7105263157894737,0.7017543859649122,0.8421052631578947
per-culture (en),1,23,Turkey,False,culturedistil,0.5346534653465347,0.49504950495049505,0.905940594059406
per-culture (en),1,23,Turkey,False,names,0.8325358851674641,0.6172248803827751,0.9904306220095693
per-culture (en),1,23,Turkey,True,cities,0.5085714285714286,0.30857142857142855,1.0
per-culture (en),1,23,Turkey,True,culturebench,0.7280701754385965,0.6578947368421053,0.8508771929824561
per-culture (en),1,23,Turkey,True,culturedistil,0.6089108910891089,0.6039603960396039,0.8118811881188119
per-culture (en),1,23,Turkey,True,names,0.8086124401913876,0.6698564593301436,0.9904306220095693
per-culture (en),1,23,United States,True,cities,0.9405405405405406,0.527027027027027,1.0
per-culture (en),1,23,United States,True,culturebench,0.95,0.8833333333333333,0.95
per-culture (en),1,23,United States,True,culturedistil,0.5086705202312138,0.5115606936416185,0.7572254335260116
per-culture (en),1,23,United States,True,names,0.5116883116883116,0.4753246753246753,0.8727272727272727
per-culture (en),1,24,Bangladesh,False,cities,0.6592592592592592,0.4148148148148148,1.0
per-culture (en),1,24,Bangladesh,False,culturebench,0.8266666666666667,0.76,0.9066666666666666
per-culture (en),1,24,Bangladesh,False,culturedistil,0.6153846153846154,0.5064102564102564,0.8974358974358975
per-culture (en),1,24,Bangladesh,False,names,0.7783018867924528,0.5754716981132075,0.9858490566037735
per-culture (en),1,24,Bangladesh,True,cities,0.5111111111111111,0.45925925925925926,1.0
per-culture (en),1,24,Bangladesh,True,culturebench,0.72,0.7333333333333333,0.8133333333333334
per-culture (en),1,24,Bangladesh,True,culturedistil,0.5705128205128205,0.5,0.7692307692307693
per-culture (en),1,24,Bangladesh,True,names,0.8254716981132075,0.7924528301886793,0.9481132075471698
per-culture (en),1,24,France,False,cities,0.5828571428571429,0.49142857142857144,1.0
per-culture (en),1,24,France,False,culturebench,0.717948717948718,0.717948717948718,0.9487179487179487
per-culture (en),1,24,France,False,culturedistil,0.577922077922078,0.42857142857142855,0.8636363636363636
per-culture (en),1,24,France,False,names,0.6415094339622641,0.5849056603773585,0.8301886792452831
per-culture (en),1,24,France,True,cities,0.49714285714285716,0.4514285714285714,1.0
per-culture (en),1,24,France,True,culturebench,0.8205128205128205,0.8205128205128205,0.9487179487179487
per-culture (en),1,24,France,True,culturedistil,0.6103896103896104,0.525974025974026,0.7727272727272727
per-culture (en),1,24,France,True,names,0.6273584905660378,0.589622641509434,0.8584905660377359
per-culture (en),1,24,Russia,False,cities,0.44,0.38857142857142857,1.0
per-culture (en),1,24,Russia,False,culturebench,0.7261904761904762,0.6904761904761905,0.8333333333333334
per-culture (en),1,24,Russia,False,culturedistil,0.689873417721519,0.4430379746835443,0.8860759493670886
per-culture (en),1,24,Russia,False,names,0.7753623188405797,0.5797101449275363,0.9347826086956522
per-culture (en),1,24,Russia,True,cities,0.7314285714285714,0.38285714285714284,1.0
per-culture (en),1,24,Russia,True,culturebench,0.7380952380952381,0.6666666666666666,0.7380952380952381
per-culture (en),1,24,Russia,True,culturedistil,0.7341772151898734,0.6455696202531646,0.8164556962025317
per-culture (en),1,24,Russia,True,names,0.5579710144927537,0.5072463768115942,0.8768115942028986
per-culture (en),1,24,Turkey,False,cities,0.6457142857142857,0.42857142857142855,1.0
per-culture (en),1,24,Turkey,False,culturebench,0.7192982456140351,0.7017543859649122,0.8421052631578947
per-culture (en),1,24,Turkey,False,culturedistil,0.5544554455445545,0.49504950495049505,0.905940594059406
per-culture (en),1,24,Turkey,False,names,0.8181818181818182,0.6172248803827751,0.9904306220095693
per-culture (en),1,24,Turkey,True,cities,0.5314285714285715,0.30857142857142855,1.0
per-culture (en),1,24,Turkey,True,culturebench,0.6929824561403509,0.6578947368421053,0.8508771929824561
per-culture (en),1,24,Turkey,True,culturedistil,0.6237623762376238,0.6039603960396039,0.8118811881188119
per-culture (en),1,24,Turkey,True,names,0.7990430622009569,0.6698564593301436,0.9904306220095693
per-culture (en),1,24,United States,True,cities,0.9432432432432433,0.527027027027027,1.0
per-culture (en),1,24,United States,True,culturebench,0.9333333333333333,0.8833333333333333,0.95
per-culture (en),1,24,United States,True,culturedistil,0.4884393063583815,0.5115606936416185,0.7572254335260116
per-culture (en),1,24,United States,True,names,0.509090909090909,0.4753246753246753,0.8727272727272727
per-culture (en),1,25,Bangladesh,False,cities,0.7555555555555555,0.4148148148148148,1.0
per-culture (en),1,25,Bangladesh,False,culturebench,0.7866666666666666,0.76,0.9066666666666666
per-culture (en),1,25,Bangladesh,False,culturedistil,0.6282051282051282,0.5064102564102564,0.8974358974358975
per-culture (en),1,25,Bangladesh,False,names,0.8066037735849056,0.5754716981132075,0.9858490566037735
per-culture (en),1,25,Bangladesh,True,cities,0.5851851851851851,0.45925925925925926,1.0
per-culture (en),1,25,Bangladesh,True,culturebench,0.7466666666666667,0.7333333333333333,0.8133333333333334
per-culture (en),1,25,Bangladesh,True,culturedistil,0.5512820512820513,0.5,0.7692307692307693
per-culture (en),1,25,Bangladesh,True,names,0.8584905660377359,0.7924528301886793,0.9481132075471698
per-culture (en),1,25,France,False,cities,0.7828571428571428,0.49142857142857144,1.0
per-culture (en),1,25,France,False,culturebench,0.7948717948717948,0.717948717948718,0.9487179487179487
per-culture (en),1,25,France,False,culturedistil,0.6038961038961039,0.42857142857142855,0.8636363636363636
per-culture (en),1,25,France,False,names,0.6650943396226415,0.5849056603773585,0.8301886792452831
per-culture (en),1,25,France,True,cities,0.5085714285714286,0.4514285714285714,1.0
per-culture (en),1,25,France,True,culturebench,0.8205128205128205,0.8205128205128205,0.9487179487179487
per-culture (en),1,25,France,True,culturedistil,0.6168831168831169,0.525974025974026,0.7727272727272727
per-culture (en),1,25,France,True,names,0.6273584905660378,0.589622641509434,0.8584905660377359
per-culture (en),1,25,Russia,False,cities,0.6228571428571429,0.38857142857142857,1.0
per-culture (en),1,25,Russia,False,culturebench,0.7261904761904762,0.6904761904761905,0.8333333333333334
per-culture (en),1,25,Russia,False,culturedistil,0.7088607594936709,0.4430379746835443,0.8860759493670886
per-culture (en),1,25,Russia,False,names,0.855072463768116,0.5797101449275363,0.9347826086956522
per-culture (en),1,25,Russia,True,cities,0.8285714285714286,0.38285714285714284,1.0
per-culture (en),1,25,Russia,True,culturebench,0.7142857142857143,0.6666666666666666,0.7380952380952381
per-culture (en),1,25,Russia,True,culturedistil,0.7341772151898734,0.6455696202531646,0.8164556962025317
per-culture (en),1,25,Russia,True,names,0.5797101449275363,0.5072463768115942,0.8768115942028986
per-culture (en),1,25,Turkey,False,cities,0.7028571428571428,0.42857142857142855,1.0
per-culture (en),1,25,Turkey,False,culturebench,0.7192982456140351,0.7017543859649122,0.8421052631578947
per-culture (en),1,25,Turkey,False,culturedistil,0.5792079207920792,0.49504950495049505,0.905940594059406
per-culture (en),1,25,Turkey,False,names,0.8277511961722488,0.6172248803827751,0.9904306220095693
per-culture (en),1,25,Turkey,True,cities,0.5828571428571429,0.30857142857142855,1.0
per-culture (en),1,25,Turkey,True,culturebench,0.7105263157894737,0.6578947368421053,0.8508771929824561
per-culture (en),1,25,Turkey,True,culturedistil,0.6435643564356436,0.6039603960396039,0.8118811881188119
per-culture (en),1,25,Turkey,True,names,0.8325358851674641,0.6698564593301436,0.9904306220095693
per-culture (en),1,25,United States,True,cities,0.9648648648648649,0.527027027027027,1.0
per-culture (en),1,25,United States,True,culturebench,0.95,0.8833333333333333,0.95
per-culture (en),1,25,United States,True,culturedistil,0.48554913294797686,0.5115606936416185,0.7572254335260116
per-culture (en),1,25,United States,True,names,0.5532467532467532,0.4753246753246753,0.8727272727272727
per-culture (en),1,26,Bangladesh,False,cities,0.5259259259259259,0.4148148148148148,1.0
per-culture (en),1,26,Bangladesh,False,culturebench,0.8,0.76,0.9066666666666666
per-culture (en),1,26,Bangladesh,False,culturedistil,0.5705128205128205,0.5064102564102564,0.8974358974358975
per-culture (en),1,26,Bangladesh,False,names,0.7264150943396226,0.5754716981132075,0.9858490566037735
per-culture (en),1,26,Bangladesh,True,cities,0.5259259259259259,0.45925925925925926,1.0
per-culture (en),1,26,Bangladesh,True,culturebench,0.72,0.7333333333333333,0.8133333333333334
per-culture (en),1,26,Bangladesh,True,culturedistil,0.5192307692307693,0.5,0.7692307692307693
per-culture (en),1,26,Bangladesh,True,names,0.8066037735849056,0.7924528301886793,0.9481132075471698
per-culture (en),1,26,France,False,cities,0.6628571428571428,0.49142857142857144,1.0
per-culture (en),1,26,France,False,culturebench,0.6923076923076923,0.717948717948718,0.9487179487179487
per-culture (en),1,26,France,False,culturedistil,0.5584415584415584,0.42857142857142855,0.8636363636363636
per-culture (en),1,26,France,False,names,0.6367924528301887,0.5849056603773585,0.8301886792452831
per-culture (en),1,26,France,True,cities,0.49142857142857144,0.4514285714285714,1.0
per-culture (en),1,26,France,True,culturebench,0.7948717948717948,0.8205128205128205,0.9487179487179487
per-culture (en),1,26,France,True,culturedistil,0.6168831168831169,0.525974025974026,0.7727272727272727
per-culture (en),1,26,France,True,names,0.6320754716981132,0.589622641509434,0.8584905660377359
per-culture (en),1,26,Russia,False,cities,0.49142857142857144,0.38857142857142857,1.0
per-culture (en),1,26,Russia,False,culturebench,0.7261904761904762,0.6904761904761905,0.8333333333333334
per-culture (en),1,26,Russia,False,culturedistil,0.6518987341772152,0.4430379746835443,0.8860759493670886
per-culture (en),1,26,Russia,False,names,0.7391304347826086,0.5797101449275363,0.9347826086956522
per-culture (en),1,26,Russia,True,cities,0.5885714285714285,0.38285714285714284,1.0
per-culture (en),1,26,Russia,True,culturebench,0.6785714285714286,0.6666666666666666,0.7380952380952381
per-culture (en),1,26,Russia,True,culturedistil,0.7215189873417721,0.6455696202531646,0.8164556962025317
per-culture (en),1,26,Russia,True,names,0.5652173913043478,0.5072463768115942,0.8768115942028986
per-culture (en),1,26,Turkey,False,cities,0.5828571428571429,0.42857142857142855,1.0
per-culture (en),1,26,Turkey,False,culturebench,0.7017543859649122,0.7017543859649122,0.8421052631578947
per-culture (en),1,26,Turkey,False,culturedistil,0.5297029702970297,0.49504950495049505,0.905940594059406
per-culture (en),1,26,Turkey,False,names,0.7511961722488039,0.6172248803827751,0.9904306220095693
per-culture (en),1,26,Turkey,True,cities,0.4228571428571429,0.30857142857142855,1.0
per-culture (en),1,26,Turkey,True,culturebench,0.6929824561403509,0.6578947368421053,0.8508771929824561
per-culture (en),1,26,Turkey,True,culturedistil,0.6188118811881188,0.6039603960396039,0.8118811881188119
per-culture (en),1,26,Turkey,True,names,0.784688995215311,0.6698564593301436,0.9904306220095693
per-culture (en),1,26,United States,True,cities,0.9324324324324325,0.527027027027027,1.0
per-culture (en),1,26,United States,True,culturebench,0.95,0.8833333333333333,0.95
per-culture (en),1,26,United States,True,culturedistil,0.47109826589595377,0.5115606936416185,0.7572254335260116
per-culture (en),1,26,United States,True,names,0.5324675324675324,0.4753246753246753,0.8727272727272727
per-culture (en),1,27,Bangladesh,False,cities,0.5555555555555556,0.4148148148148148,1.0
per-culture (en),1,27,Bangladesh,False,culturebench,0.8133333333333334,0.76,0.9066666666666666
per-culture (en),1,27,Bangladesh,False,culturedistil,0.6025641025641025,0.5064102564102564,0.8974358974358975
per-culture (en),1,27,Bangladesh,False,names,0.8066037735849056,0.5754716981132075,0.9858490566037735
per-culture (en),1,27,Bangladesh,True,cities,0.562962962962963,0.45925925925925926,1.0
per-culture (en),1,27,Bangladesh,True,culturebench,0.7333333333333333,0.7333333333333333,0.8133333333333334
per-culture (en),1,27,Bangladesh,True,culturedistil,0.5256410256410257,0.5,0.7692307692307693
per-culture (en),1,27,Bangladesh,True,names,0.8632075471698113,0.7924528301886793,0.9481132075471698
per-culture (en),1,27,France,False,cities,0.7028571428571428,0.49142857142857144,1.0
per-culture (en),1,27,France,False,culturebench,0.6923076923076923,0.717948717948718,0.9487179487179487
per-culture (en),1,27,France,False,culturedistil,0.577922077922078,0.42857142857142855,0.8636363636363636
per-culture (en),1,27,France,False,names,0.6273584905660378,0.5849056603773585,0.8301886792452831
per-culture (en),1,27,France,True,cities,0.49714285714285716,0.4514285714285714,1.0
per-culture (en),1,27,France,True,culturebench,0.8461538461538461,0.8205128205128205,0.9487179487179487
per-culture (en),1,27,France,True,culturedistil,0.6168831168831169,0.525974025974026,0.7727272727272727
per-culture (en),1,27,France,True,names,0.6273584905660378,0.589622641509434,0.8584905660377359
per-culture (en),1,27,Russia,False,cities,0.52,0.38857142857142857,1.0
per-culture (en),1,27,Russia,False,culturebench,0.7261904761904762,0.6904761904761905,0.8333333333333334
per-culture (en),1,27,Russia,False,culturedistil,0.6645569620253164,0.4430379746835443,0.8860759493670886
per-culture (en),1,27,Russia,False,names,0.7898550724637681,0.5797101449275363,0.9347826086956522
per-culture (en),1,27,Russia,True,cities,0.6,0.38285714285714284,1.0
per-culture (en),1,27,Russia,True,culturebench,0.7023809523809523,0.6666666666666666,0.7380952380952381
per-culture (en),1,27,Russia,True,culturedistil,0.7278481012658228,0.6455696202531646,0.8164556962025317
per-culture (en),1,27,Russia,True,names,0.5652173913043478,0.5072463768115942,0.8768115942028986
per-culture (en),1,27,Turkey,False,cities,0.5942857142857143,0.42857142857142855,1.0
per-culture (en),1,27,Turkey,False,culturebench,0.7017543859649122,0.7017543859649122,0.8421052631578947
per-culture (en),1,27,Turkey,False,culturedistil,0.5594059405940595,0.49504950495049505,0.905940594059406
per-culture (en),1,27,Turkey,False,names,0.8277511961722488,0.6172248803827751,0.9904306220095693
per-culture (en),1,27,Turkey,True,cities,0.4514285714285714,0.30857142857142855,1.0
per-culture (en),1,27,Turkey,True,culturebench,0.6929824561403509,0.6578947368421053,0.8508771929824561
per-culture (en),1,27,Turkey,True,culturedistil,0.6237623762376238,0.6039603960396039,0.8118811881188119
per-culture (en),1,27,Turkey,True,names,0.8133971291866029,0.6698564593301436,0.9904306220095693
per-culture (en),1,27,United States,True,cities,0.9108108108108108,0.527027027027027,1.0
per-culture (en),1,27,United States,True,culturebench,0.95,0.8833333333333333,0.95
per-culture (en),1,27,United States,True,culturedistil,0.47109826589595377,0.5115606936416185,0.7572254335260116
per-culture (en),1,27,United States,True,names,0.5298701298701298,0.4753246753246753,0.8727272727272727
per-culture (en),1,28,Bangladesh,False,cities,0.4148148148148148,0.4148148148148148,1.0
per-culture (en),1,28,Bangladesh,False,culturebench,0.76,0.76,0.9066666666666666
per-culture (en),1,28,Bangladesh,False,culturedistil,0.5064102564102564,0.5064102564102564,0.8974358974358975
per-culture (en),1,28,Bangladesh,False,names,0.5707547169811321,0.5754716981132075,0.9858490566037735
per-culture (en),1,28,Bangladesh,True,cities,0.4666666666666667,0.45925925925925926,1.0
per-culture (en),1,28,Bangladesh,True,culturebench,0.7066666666666667,0.7333333333333333,0.8133333333333334
per-culture (en),1,28,Bangladesh,True,culturedistil,0.5064102564102564,0.5,0.7692307692307693
per-culture (en),1,28,Bangladesh,True,names,0.8066037735849056,0.7924528301886793,0.9481132075471698
per-culture (en),1,28,France,False,cities,0.44,0.49142857142857144,1.0
per-culture (en),1,28,France,False,culturebench,0.717948717948718,0.717948717948718,0.9487179487179487
per-culture (en),1,28,France,False,culturedistil,0.474025974025974,0.42857142857142855,0.8636363636363636
per-culture (en),1,28,France,False,names,0.5707547169811321,0.5849056603773585,0.8301886792452831
per-culture (en),1,28,France,True,cities,0.4685714285714286,0.4514285714285714,1.0
per-culture (en),1,28,France,True,culturebench,0.8717948717948718,0.8205128205128205,0.9487179487179487
per-culture (en),1,28,France,True,culturedistil,0.5584415584415584,0.525974025974026,0.7727272727272727
per-culture (en),1,28,France,True,names,0.5801886792452831,0.589622641509434,0.8584905660377359
per-culture (en),1,28,Russia,False,cities,0.4057142857142857,0.38857142857142857,1.0
per-culture (en),1,28,Russia,False,culturebench,0.7023809523809523,0.6904761904761905,0.8333333333333334
per-culture (en),1,28,Russia,False,culturedistil,0.44936708860759494,0.4430379746835443,0.8860759493670886
per-culture (en),1,28,Russia,False,names,0.572463768115942,0.5797101449275363,0.9347826086956522
per-culture (en),1,28,Russia,True,cities,0.4114285714285714,0.38285714285714284,1.0
per-culture (en),1,28,Russia,True,culturebench,0.6547619047619048,0.6666666666666666,0.7380952380952381
per-culture (en),1,28,Russia,True,culturedistil,0.6392405063291139,0.6455696202531646,0.8164556962025317
per-culture (en),1,28,Russia,True,names,0.5144927536231884,0.5072463768115942,0.8768115942028986
per-culture (en),1,28,Turkey,False,cities,0.44571428571428573,0.42857142857142855,1.0
per-culture (en),1,28,Turkey,False,culturebench,0.6842105263157895,0.7017543859649122,0.8421052631578947
per-culture (en),1,28,Turkey,False,culturedistil,0.5,0.49504950495049505,0.905940594059406
per-culture (en),1,28,Turkey,False,names,0.6124401913875598,0.6172248803827751,0.9904306220095693
per-culture (en),1,28,Turkey,True,cities,0.2914285714285714,0.30857142857142855,1.0
per-culture (en),1,28,Turkey,True,culturebench,0.6754385964912281,0.6578947368421053,0.8508771929824561
per-culture (en),1,28,Turkey,True,culturedistil,0.594059405940594,0.6039603960396039,0.8118811881188119
per-culture (en),1,28,Turkey,True,names,0.6746411483253588,0.6698564593301436,0.9904306220095693
per-culture (en),1,28,United States,True,cities,0.6756756756756757,0.527027027027027,1.0
per-culture (en),1,28,United States,True,culturebench,0.9166666666666666,0.8833333333333333,0.95
per-culture (en),1,28,United States,True,culturedistil,0.5057803468208093,0.5115606936416185,0.7572254335260116
per-culture (en),1,28,United States,True,names,0.44155844155844154,0.4753246753246753,0.8727272727272727
per-culture (en),1,29,Bangladesh,False,cities,0.42962962962962964,0.4148148148148148,1.0
per-culture (en),1,29,Bangladesh,False,culturebench,0.76,0.76,0.9066666666666666
per-culture (en),1,29,Bangladesh,False,culturedistil,0.5064102564102564,0.5064102564102564,0.8974358974358975
per-culture (en),1,29,Bangladesh,False,names,0.5660377358490566,0.5754716981132075,0.9858490566037735
per-culture (en),1,29,Bangladesh,True,cities,0.4666666666666667,0.45925925925925926,1.0
per-culture (en),1,29,Bangladesh,True,culturebench,0.72,0.7333333333333333,0.8133333333333334
per-culture (en),1,29,Bangladesh,True,culturedistil,0.4935897435897436,0.5,0.7692307692307693
per-culture (en),1,29,Bangladesh,True,names,0.8018867924528302,0.7924528301886793,0.9481132075471698
per-culture (en),1,29,France,False,cities,0.45714285714285713,0.49142857142857144,1.0
per-culture (en),1,29,France,False,culturebench,0.6923076923076923,0.717948717948718,0.9487179487179487
per-culture (en),1,29,France,False,culturedistil,0.4675324675324675,0.42857142857142855,0.8636363636363636
per-culture (en),1,29,France,False,names,0.5707547169811321,0.5849056603773585,0.8301886792452831
per-culture (en),1,29,France,True,cities,0.4514285714285714,0.4514285714285714,1.0
per-culture (en),1,29,France,True,culturebench,0.8461538461538461,0.8205128205128205,0.9487179487179487
per-culture (en),1,29,France,True,culturedistil,0.5454545454545454,0.525974025974026,0.7727272727272727
per-culture (en),1,29,France,True,names,0.5707547169811321,0.589622641509434,0.8584905660377359
per-culture (en),1,29,Russia,False,cities,0.4342857142857143,0.38857142857142857,1.0
per-culture (en),1,29,Russia,False,culturebench,0.6904761904761905,0.6904761904761905,0.8333333333333334
per-culture (en),1,29,Russia,False,culturedistil,0.4430379746835443,0.4430379746835443,0.8860759493670886
per-culture (en),1,29,Russia,False,names,0.5797101449275363,0.5797101449275363,0.9347826086956522
per-culture (en),1,29,Russia,True,cities,0.4114285714285714,0.38285714285714284,1.0
per-culture (en),1,29,Russia,True,culturebench,0.6428571428571429,0.6666666666666666,0.7380952380952381
per-culture (en),1,29,Russia,True,culturedistil,0.6329113924050633,0.6455696202531646,0.8164556962025317
per-culture (en),1,29,Russia,True,names,0.5289855072463768,0.5072463768115942,0.8768115942028986
per-culture (en),1,29,Turkey,False,cities,0.45714285714285713,0.42857142857142855,1.0
per-culture (en),1,29,Turkey,False,culturebench,0.6842105263157895,0.7017543859649122,0.8421052631578947
per-culture (en),1,29,Turkey,False,culturedistil,0.5,0.49504950495049505,0.905940594059406
per-culture (en),1,29,Turkey,False,names,0.6028708133971292,0.6172248803827751,0.9904306220095693
per-culture (en),1,29,Turkey,True,cities,0.2914285714285714,0.30857142857142855,1.0
per-culture (en),1,29,Turkey,True,culturebench,0.6842105263157895,0.6578947368421053,0.8508771929824561
per-culture (en),1,29,Turkey,True,culturedistil,0.6039603960396039,0.6039603960396039,0.8118811881188119
per-culture (en),1,29,Turkey,True,names,0.6746411483253588,0.6698564593301436,0.9904306220095693
per-culture (en),1,29,United States,True,cities,0.6432432432432432,0.527027027027027,1.0
per-culture (en),1,29,United States,True,culturebench,0.9166666666666666,0.8833333333333333,0.95
per-culture (en),1,29,United States,True,culturedistil,0.5086705202312138,0.5115606936416185,0.7572254335260116
per-culture (en),1,29,United States,True,names,0.44415584415584414,0.4753246753246753,0.8727272727272727
per-culture (en),1,30,Bangladesh,False,cities,0.4148148148148148,0.4148148148148148,1.0
per-culture (en),1,30,Bangladesh,False,culturebench,0.76,0.76,0.9066666666666666
per-culture (en),1,30,Bangladesh,False,culturedistil,0.4935897435897436,0.5064102564102564,0.8974358974358975
per-culture (en),1,30,Bangladesh,False,names,0.5660377358490566,0.5754716981132075,0.9858490566037735
per-culture (en),1,30,Bangladesh,True,cities,0.4740740740740741,0.45925925925925926,1.0
per-culture (en),1,30,Bangladesh,True,culturebench,0.7333333333333333,0.7333333333333333,0.8133333333333334
per-culture (en),1,30,Bangladesh,True,culturedistil,0.5,0.5,0.7692307692307693
per-culture (en),1,30,Bangladesh,True,names,0.7971698113207547,0.7924528301886793,0.9481132075471698
per-culture (en),1,30,France,False,cities,0.46285714285714286,0.49142857142857144,1.0
per-culture (en),1,30,France,False,culturebench,0.6923076923076923,0.717948717948718,0.9487179487179487
per-culture (en),1,30,France,False,culturedistil,0.45454545454545453,0.42857142857142855,0.8636363636363636
per-culture (en),1,30,France,False,names,0.5754716981132075,0.5849056603773585,0.8301886792452831
per-culture (en),1,30,France,True,cities,0.4514285714285714,0.4514285714285714,1.0
per-culture (en),1,30,France,True,culturebench,0.8205128205128205,0.8205128205128205,0.9487179487179487
per-culture (en),1,30,France,True,culturedistil,0.525974025974026,0.525974025974026,0.7727272727272727
per-culture (en),1,30,France,True,names,0.5801886792452831,0.589622641509434,0.8584905660377359
per-culture (en),1,30,Russia,False,cities,0.4057142857142857,0.38857142857142857,1.0
per-culture (en),1,30,Russia,False,culturebench,0.6785714285714286,0.6904761904761905,0.8333333333333334
per-culture (en),1,30,Russia,False,culturedistil,0.4430379746835443,0.4430379746835443,0.8860759493670886
per-culture (en),1,30,Russia,False,names,0.5652173913043478,0.5797101449275363,0.9347826086956522
per-culture (en),1,30,Russia,True,cities,0.41714285714285715,0.38285714285714284,1.0
per-culture (en),1,30,Russia,True,culturebench,0.6547619047619048,0.6666666666666666,0.7380952380952381
per-culture (en),1,30,Russia,True,culturedistil,0.6329113924050633,0.6455696202531646,0.8164556962025317
per-culture (en),1,30,Russia,True,names,0.5289855072463768,0.5072463768115942,0.8768115942028986
per-culture (en),1,30,Turkey,False,cities,0.44571428571428573,0.42857142857142855,1.0
per-culture (en),1,30,Turkey,False,culturebench,0.6842105263157895,0.7017543859649122,0.8421052631578947
per-culture (en),1,30,Turkey,False,culturedistil,0.504950495049505,0.49504950495049505,0.905940594059406
per-culture (en),1,30,Turkey,False,names,0.6172248803827751,0.6172248803827751,0.9904306220095693
per-culture (en),1,30,Turkey,True,cities,0.2914285714285714,0.30857142857142855,1.0
per-culture (en),1,30,Turkey,True,culturebench,0.6754385964912281,0.6578947368421053,0.8508771929824561
per-culture (en),1,30,Turkey,True,culturedistil,0.599009900990099,0.6039603960396039,0.8118811881188119
per-culture (en),1,30,Turkey,True,names,0.6746411483253588,0.6698564593301436,0.9904306220095693
per-culture (en),1,30,United States,True,cities,0.6675675675675675,0.527027027027027,1.0
per-culture (en),1,30,United States,True,culturebench,0.9166666666666666,0.8833333333333333,0.95
per-culture (en),1,30,United States,True,culturedistil,0.5115606936416185,0.5115606936416185,0.7572254335260116
per-culture (en),1,30,United States,True,names,0.43896103896103894,0.4753246753246753,0.8727272727272727
per-culture (en),2,15,Bangladesh,False,cities,0.42962962962962964,0.4148148148148148,1.0
per-culture (en),2,15,Bangladesh,False,culturebench,0.76,0.76,0.9066666666666666
per-culture (en),2,15,Bangladesh,False,culturedistil,0.5064102564102564,0.5064102564102564,0.8974358974358975
per-culture (en),2,15,Bangladesh,False,names,0.5660377358490566,0.5754716981132075,0.9858490566037735
per-culture (en),2,15,Bangladesh,True,cities,0.4740740740740741,0.45925925925925926,1.0
per-culture (en),2,15,Bangladesh,True,culturebench,0.7333333333333333,0.7333333333333333,0.8133333333333334
per-culture (en),2,15,Bangladesh,True,culturedistil,0.5064102564102564,0.5,0.7692307692307693
per-culture (en),2,15,Bangladesh,True,names,0.8018867924528302,0.7924528301886793,0.9481132075471698
per-culture (en),2,15,France,False,cities,0.4857142857142857,0.49142857142857144,1.0
per-culture (en),2,15,France,False,culturebench,0.7435897435897436,0.717948717948718,0.9487179487179487
per-culture (en),2,15,France,False,culturedistil,0.4155844155844156,0.42857142857142855,0.8636363636363636
per-culture (en),2,15,France,False,names,0.5707547169811321,0.5849056603773585,0.8301886792452831
per-culture (en),2,15,France,True,cities,0.4514285714285714,0.4514285714285714,1.0
per-culture (en),2,15,France,True,culturebench,0.8461538461538461,0.8205128205128205,0.9487179487179487
per-culture (en),2,15,France,True,culturedistil,0.525974025974026,0.525974025974026,0.7727272727272727
per-culture (en),2,15,France,True,names,0.5943396226415094,0.589622641509434,0.8584905660377359
per-culture (en),2,15,Russia,False,cities,0.3942857142857143,0.38857142857142857,1.0
per-culture (en),2,15,Russia,False,culturebench,0.7023809523809523,0.6904761904761905,0.8333333333333334
per-culture (en),2,15,Russia,False,culturedistil,0.4430379746835443,0.4430379746835443,0.8860759493670886
per-culture (en),2,15,Russia,False,names,0.5652173913043478,0.5797101449275363,0.9347826086956522
per-culture (en),2,15,Russia,True,cities,0.3942857142857143,0.38285714285714284,1.0
per-culture (en),2,15,Russia,True,culturebench,0.6666666666666666,0.6666666666666666,0.7380952380952381
per-culture (en),2,15,Russia,True,culturedistil,0.6455696202531646,0.6455696202531646,0.8164556962025317
per-culture (en),2,15,Russia,True,names,0.5217391304347826,0.5072463768115942,0.8768115942028986
per-culture (en),2,15,Turkey,False,cities,0.4114285714285714,0.42857142857142855,1.0
per-culture (en),2,15,Turkey,False,culturebench,0.7017543859649122,0.7017543859649122,0.8421052631578947
per-culture (en),2,15,Turkey,False,culturedistil,0.5,0.49504950495049505,0.905940594059406
per-culture (en),2,15,Turkey,False,names,0.6124401913875598,0.6172248803827751,0.9904306220095693
per-culture (en),2,15,Turkey,True,cities,0.3142857142857143,0.30857142857142855,1.0
per-culture (en),2,15,Turkey,True,culturebench,0.6578947368421053,0.6578947368421053,0.8508771929824561
per-culture (en),2,15,Turkey,True,culturedistil,0.6039603960396039,0.6039603960396039,0.8118811881188119
per-culture (en),2,15,Turkey,True,names,0.6985645933014354,0.6698564593301436,0.9904306220095693
